max.pop	max.age	min.rep	max.rep	fertility	survival.time
20	70	20	40	0.2	2876
20	80	20	40	0.2	134
20	90	20	40	0.2	251
20	100	20	40	0.2	236
20	50	20	40	0.2	1532
20	60	20	40	0.2	2486
20	70	20	40	0.2	603
20	80	20	40	0.2	1194
20	90	20	40	0.2	163
20	100	20	40	0.2	356
20	50	20	40	0.2	479
20	60	20	40	0.2	774
20	70	20	40	0.2	875
20	80	20	40	0.2	565
20	90	20	40	0.2	778
20	100	20	40	0.2	736
20	50	20	40	0.2	13868
20	60	20	40	0.2	1666
20	70	20	40	0.2	2870
20	80	20	40	0.2	372
20	90	20	40	0.2	406
20	100	20	40	0.2	133
20	50	20	40	0.2	19206
20	60	20	40	0.2	5014
20	70	20	40	0.2	4090
20	80	20	40	0.2	992
20	90	20	40	0.2	1501
20	100	20	40	0.2	269
20	50	20	40	0.2	6296
20	60	20	40	0.2	6501
20	70	20	40	0.2	91
20	80	20	40	0.2	1000
20	90	20	40	0.2	1137
20	100	20	40	0.2	101
20	50	20	40	0.2	1308
20	60	20	40	0.2	7408
20	70	20	40	0.2	4197
20	80	20	40	0.2	1960
20	90	20	40	0.2	840
20	100	20	40	0.2	260
20	50	20	40	0.2	4007
20	60	20	40	0.2	464
20	70	20	40	0.2	4588
20	80	20	40	0.2	635
20	90	20	40	0.2	158
20	100	20	40	0.2	207
20	50	20	40	0.2	9967
20	60	20	40	0.2	1064
20	70	20	40	0.2	1488
20	80	20	40	0.2	253
20	90	20	40	0.2	160
20	100	20	40	0.2	513
20	50	20	40	0.2	785
20	60	20	40	0.2	1061
20	70	20	40	0.2	426
20	80	20	40	0.2	291
20	90	20	40	0.2	248
20	100	20	40	0.2	655
20	50	20	40	0.2	5666
20	60	20	40	0.2	2842
20	70	20	40	0.2	608
20	80	20	40	0.2	78
20	90	20	40	0.2	532
20	100	20	40	0.2	517
20	50	20	40	0.2	3382
20	60	20	40	0.2	3010
20	70	20	40	0.2	356
20	80	20	40	0.2	125
20	90	20	40	0.2	552
20	100	20	40	0.2	372
20	50	20	40	0.2	10148
20	60	20	40	0.2	2092
20	70	20	40	0.2	94
20	80	20	40	0.2	120
20	90	20	40	0.2	1699
20	100	20	40	0.2	151
20	50	20	40	0.2	624
20	60	20	40	0.2	537
20	70	20	40	0.2	1700
20	80	20	40	0.2	976
20	90	20	40	0.2	516
20	100	20	40	0.2	733
20	50	20	40	0.2	11768
20	60	20	40	0.2	435
20	70	20	40	0.2	977
20	80	20	40	0.2	270
20	90	20	40	0.2	1337
20	100	20	40	0.2	209
20	50	20	40	0.2	19185
20	60	20	40	0.2	565
20	70	20	40	0.2	268
20	80	20	40	0.2	361
20	90	20	40	0.2	161
20	100	20	40	0.2	224
20	50	20	40	0.2	13725
20	60	20	40	0.2	610
20	70	20	40	0.2	2037
20	80	20	40	0.2	400
20	90	20	40	0.2	326
20	100	20	40	0.2	910
20	50	20	40	0.2	768
20	60	20	40	0.2	951
20	70	20	40	0.2	2133
20	80	20	40	0.2	1063
20	90	20	40	0.2	493
20	100	20	40	0.2	386
20	50	20	40	0.2	13154
20	60	20	40	0.2	2521
20	70	20	40	0.2	112
20	80	20	40	0.2	1184
20	90	20	40	0.2	238
20	100	20	40	0.2	763
20	50	20	40	0.2	303
20	60	20	40	0.2	439
20	70	20	40	0.2	100
20	80	20	40	0.2	771
20	90	20	40	0.2	585
20	100	20	40	0.2	247
20	50	20	40	0.2	14945
20	60	20	40	0.2	560
20	70	20	40	0.2	1027
20	80	20	40	0.2	570
20	90	20	40	0.2	1921
20	100	20	40	0.2	630
20	50	20	40	0.2	5555
20	60	20	40	0.2	2028
